ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ivy,MAAC,MAC,MEAC,MVC,MWC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
jordan-bachynski-1,Jordan Bachynski,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218,112,2014,33,33,30.9,4.0,7.4,4.0,7.4,0.0,0.0,3.4,4.9,2.2,6.1,8.2,0.5,0.4,4.0,1.5,3.0,11.5,7.41,21.7,0.59,0.545,0.0,0.6679999999999999,366.0,8.2,20.8,14.8,3.4,0.7,12.3,13.0,18.7,2.0,2.4,4.4,0.174,4,80
davion-berry-1,Davion Berry,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,83,2014,31,31,33.3,5.3,11.3,3.3,6.3,2.0,5.1,6.7,8.2,0.4,3.8,4.2,3.9,1.0,0.2,2.8,2.3,19.2,-4.23,25.7,0.632,0.551,0.447,0.7240000000000001,583.0,1.7,13.0,7.9,28.0,1.8,0.5,15.4,29.8,4.3,1.4,5.7,0.221,4,80
john-bohannon-1,John Bohannon,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,95,2014,32,29,28.6,4.3,7.5,4.3,7.2,0.0,0.3,3.2,4.8,1.8,6.4,8.3,2.4,0.4,1.7,2.3,2.4,11.9,0.05,23.0,0.608,0.5770000000000001,0.046,0.638,379.0,8.2,23.3,16.5,19.2,0.9,6.3,19.1,22.4,2.0,2.3,4.4,0.19,4,80
deonte-burton-1,Deonte Burton,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185,86,2014,32,31,38.6,6.7,14.3,5.2,9.4,1.5,4.9,5.1,6.9,0.4,3.9,4.3,4.4,1.5,0.5,2.0,2.2,20.1,3.48,24.7,0.573,0.525,0.342,0.485,629.0,1.1,12.0,6.5,26.8,2.4,1.6,10.4,26.7,4.3,0.9,5.2,0.168,4,80
tre-bussey-1,Tre Bussey,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190,77,2014,34,34,34.9,5.8,12.7,4.1,8.3,1.7,4.4,2.9,4.4,1.1,2.7,3.8,1.9,1.0,0.1,1.5,1.2,16.2,-8.6,19.2,0.5479999999999999,0.523,0.34299999999999997,0.35,518.0,3.4,9.1,6.2,12.5,1.7,0.3,9.2,24.0,2.9,1.1,4.0,0.136,4,80
aaron-craft-1,Aaron Craft,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,88,2014,35,35,34.4,3.2,6.8,2.8,5.3,0.5,1.5,2.9,3.9,0.3,3.3,3.6,4.7,2.5,0.1,2.6,2.4,9.8,8.12,16.7,0.564,0.506,0.222,0.565,385.0,1.1,11.4,6.3,27.0,4.5,0.3,22.9,17.4,1.5,3.2,4.7,0.157,4,80
chris-crawford-3,Chris Crawford,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,100,2014,34,31,29.8,3.0,8.1,0.7,2.1,2.2,6.0,0.6,0.9,0.4,3.6,4.0,3.0,1.5,0.3,1.6,2.0,8.7,7.14,12.9,0.516,0.507,0.745,0.106,291.0,1.5,13.1,7.4,16.6,2.9,0.9,15.6,16.3,1.0,1.8,2.7,0.10800000000000001,4,80
melvin-ejim-1,Melvin Ejim,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,99,2014,34,33,32.1,6.5,12.8,5.2,9.1,1.3,3.7,3.6,4.7,2.6,5.8,8.4,1.8,1.2,0.7,2.3,3.3,17.8,9.88,23.2,0.591,0.555,0.29100000000000004,0.365,566.0,9.1,18.7,14.1,10.8,2.0,2.0,13.2,26.3,3.0,1.8,4.8,0.177,4,80
joe-jackson-1,Joe Jackson,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,78,2014,34,33,33.2,4.5,10.2,3.9,7.8,0.7,2.5,4.3,5.6,1.1,2.5,3.6,4.5,1.5,0.1,2.1,2.0,14.1,7.14,18.4,0.545,0.47600000000000003,0.24100000000000002,0.546,499.0,3.6,8.3,6.0,24.2,2.6,0.2,14.3,21.9,2.7,1.6,4.4,0.154,4,80
geron-johnson-1,Geron Johnson,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,89,2014,34,32,27.9,3.3,8.1,2.6,5.3,0.7,2.7,1.6,2.6,1.6,3.3,4.9,3.5,1.3,0.4,2.4,2.7,8.9,7.14,13.6,0.47700000000000004,0.45299999999999996,0.33899999999999997,0.325,340.0,6.4,12.9,9.8,21.8,2.7,1.5,20.4,20.2,0.6,1.7,2.2,0.09300000000000001,4,80
jaron-johnson-1,Jaron Johnson,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,92,2014,37,18,21.5,3.1,6.1,2.3,3.5,0.8,2.6,2.1,2.9,1.7,1.8,3.5,0.7,0.6,0.3,0.8,2.0,9.1,-1.2,18.6,0.609,0.5770000000000001,0.434,0.478,315.0,8.3,9.2,8.8,6.2,1.6,1.5,10.1,18.3,2.2,1.6,3.8,0.192,4,80
shawn-jones-1,Shawn Jones,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,107,2014,33,32,28.2,5.5,9.6,5.5,9.6,0.0,0.0,3.1,4.5,3.0,5.5,8.5,0.6,0.9,1.9,1.5,2.8,14.2,-0.78,28.0,0.604,0.5770000000000001,0.003,0.46399999999999997,428.0,12.6,22.5,17.6,5.2,2.0,7.7,11.0,24.0,3.0,2.5,5.6,0.239,4,80
akil-mitchell-1,Akil Mitchell,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,106,2014,37,36,25.7,2.8,5.1,2.8,5.0,0.0,0.0,1.1,2.6,1.9,5.1,7.0,1.2,0.8,0.6,1.3,1.9,6.8,7.86,17.1,0.54,0.561,0.005,0.513,261.0,9.7,23.5,16.9,9.9,2.0,2.6,17.4,16.7,1.1,2.7,3.8,0.158,4,80
bubu-palo-1,Bubu Palo,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,81,2013,17,0,12.5,0.6,1.3,0.5,1.0,0.1,0.3,1.5,1.9,0.2,1.2,1.4,1.4,0.3,0.0,0.8,1.2,2.8,6.13,11.2,0.624,0.47700000000000004,0.22699999999999998,1.5,56.0,1.6,11.9,6.7,18.0,1.3,0.0,27.1,11.9,0.4,0.2,0.6,0.106,4,80
casey-prather-1,Casey Prather,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,96,2014,37,35,27.9,5.1,8.5,5.1,8.4,0.1,0.1,3.5,5.1,1.9,3.0,5.0,1.6,1.0,0.5,2.2,2.1,13.8,8.54,24.7,0.63,0.606,0.016,0.603,476.0,8.5,12.9,10.8,13.7,2.3,2.2,16.5,25.2,3.2,2.5,5.7,0.21899999999999997,4,80
orlando-sanchez-1,Orlando Sanchez,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,105,2014,32,18,22.3,2.9,5.6,2.5,4.3,0.3,1.4,1.3,1.8,1.5,4.1,5.6,1.4,0.8,1.1,1.3,2.6,7.4,6.56,18.9,0.5760000000000001,0.542,0.244,0.311,241.0,7.6,20.1,13.9,11.9,2.1,5.4,17.2,17.8,1.2,1.5,2.7,0.149,4,80
nick-wiggins-1,Nick Wiggins,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,87,2014,36,0,15.2,1.6,4.5,1.0,2.1,0.6,2.4,1.2,2.1,0.6,1.7,2.3,0.6,0.3,0.3,0.8,1.3,5.1,1.74,10.5,0.46299999999999997,0.429,0.54,0.466,173.0,4.7,12.4,8.7,7.1,1.0,1.9,13.2,21.8,0.2,1.1,1.3,0.099,4,80
scottie-wilbekin-1,Scottie Wilbekin,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188,79,2014,34,33,33.8,4.1,10.2,2.1,5.2,2.0,5.1,2.9,4.1,0.2,2.3,2.4,3.6,1.6,0.0,1.7,1.7,13.1,8.54,17.7,0.54,0.499,0.494,0.397,438.0,0.6,8.0,4.4,22.1,3.1,0.0,12.3,22.0,2.6,2.6,5.2,0.18100000000000002,4,80
tim-frazier-1,Tim Frazier,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,77,2014,34,34,35.2,4.8,11.1,4.1,8.6,0.7,2.5,4.6,5.9,0.9,3.5,4.4,5.4,1.6,0.2,2.7,2.6,14.9,7.06,20.1,0.536,0.46299999999999997,0.22699999999999998,0.528,553.0,3.0,11.6,7.3,33.1,2.7,0.6,16.3,24.7,2.7,1.4,4.1,0.136,4,80
sean-kilpatrick-1,Sean Kilpatrick,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,95,2014,34,33,33.8,6.3,14.9,3.6,7.0,2.7,7.9,5.3,6.3,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4,20.6,5.28,26.2,0.5770000000000001,0.515,0.528,0.42100000000000004,631.0,3.6,11.5,7.5,18.5,2.6,0.1,10.3,30.6,4.7,2.4,7.2,0.25,4,80
eric-moreland-1,Eric Moreland,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,208,98,2014,20,19,29.4,3.3,6.5,3.3,6.4,0.1,0.1,2.3,4.1,2.3,8.0,10.3,1.4,0.7,2.0,2.3,2.5,8.9,5.87,17.6,0.528,0.512,0.015,0.623,191.0,10.1,30.2,20.9,9.1,1.3,6.5,21.1,18.6,0.4,0.9,1.3,0.091,4,80
jakarr-sampson-1,JaKarr Sampson,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,97,2014,33,32,29.0,5.5,11.1,5.5,10.9,0.0,0.2,1.8,3.3,2.1,4.1,6.1,1.2,0.6,1.0,1.6,2.8,12.8,6.56,18.4,0.508,0.496,0.013999999999999999,0.295,400.0,8.0,15.4,11.8,8.9,1.3,3.6,11.1,24.9,1.3,1.6,2.8,0.11900000000000001,4,80
travis-wear-1,Travis Wear,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,208,104,2014,34,28,23.9,3.1,5.8,2.8,5.1,0.3,0.7,0.7,0.9,1.0,2.2,3.2,1.4,0.7,0.7,0.4,3.1,7.2,7.62,15.3,0.58,0.5579999999999999,0.126,0.152,240.0,4.9,10.4,7.8,10.2,1.8,3.4,5.8,13.9,1.8,1.1,2.9,0.14300000000000002,4,80
khem-birch-1,Khem Birch,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,99,2014,33,32,31.4,3.8,7.4,3.8,7.4,0.0,0.0,4.0,5.7,4.0,6.2,10.2,1.2,0.6,3.8,1.3,2.3,11.5,2.76,26.3,0.569,0.51,0.0,0.7709999999999999,404.0,13.9,20.3,17.2,7.6,1.2,10.9,11.6,18.5,2.9,2.6,5.5,0.213,4,80
shayne-whittington-1,Shayne Whittington,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,113,2014,31,31,31.8,6.1,11.5,5.9,10.5,0.2,1.1,3.8,4.9,2.4,6.5,8.9,1.1,0.8,1.5,1.9,2.4,16.1,-1.45,25.5,0.581,0.535,0.092,0.426,471.0,9.8,22.6,16.8,8.8,1.5,5.5,11.9,25.9,2.9,2.0,4.9,0.198,4,80
jerrelle-benimon-1,Jerrelle Benimon,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,111,2014,36,36,36.3,6.3,11.8,5.9,10.6,0.4,1.2,5.8,8.1,2.3,8.9,11.2,3.6,0.7,1.2,3.4,2.9,18.7,-3.06,26.9,0.596,0.546,0.10400000000000001,0.6890000000000001,691.0,7.7,25.2,17.2,23.2,1.2,3.4,18.0,27.2,4.2,2.3,6.5,0.19899999999999998,4,80
sim-bhullar-1,Sim Bhullar,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226,163,2014,30,24,26.3,4.2,6.4,4.2,6.4,0.0,0.0,2.1,3.9,2.7,5.2,7.8,1.4,0.1,3.4,2.1,2.8,10.4,-2.58,24.5,0.63,0.648,0.0,0.606,314.0,12.9,20.8,17.2,11.0,0.2,11.2,20.2,20.0,1.8,1.8,3.5,0.179,4,80
jabari-brown-1,Jabari Brown,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,97,2014,35,35,37.0,5.8,12.4,3.5,6.9,2.3,5.6,6.1,7.6,0.5,3.9,4.4,1.9,0.6,0.1,2.3,1.6,19.9,6.86,22.0,0.622,0.5589999999999999,0.44799999999999995,0.611,630.0,1.7,11.5,7.0,12.2,1.0,0.4,12.7,26.1,4.6,1.1,5.8,0.17800000000000002,4,80
andre-dawkins-1,Andre Dawkins,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,97,2014,33,4,13.7,2.5,5.7,0.6,1.1,1.9,4.6,0.9,1.1,0.2,1.1,1.3,0.4,0.5,0.2,0.5,1.3,7.9,8.48,22.4,0.634,0.614,0.804,0.196,204.0,1.5,10.1,5.7,5.6,2.0,1.1,8.0,25.6,1.6,0.5,2.1,0.187,4,80
alex-kirk-2,Alex Kirk,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213,111,2014,32,32,32.0,5.2,10.5,4.8,8.8,0.4,1.8,2.6,3.8,2.3,6.4,8.7,1.1,0.4,2.7,1.8,2.6,13.3,4.84,20.7,0.536,0.507,0.166,0.365,396.0,8.9,21.1,15.5,7.5,0.7,8.8,12.6,23.2,1.7,2.2,3.8,0.149,4,80
david-wear-1,David Wear,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,208,104,2014,37,37,22.9,2.5,5.0,1.9,3.6,0.6,1.4,0.9,1.1,1.4,2.4,3.8,0.8,0.6,0.2,0.9,2.0,6.5,7.62,13.1,0.5920000000000001,0.565,0.281,0.222,238.0,7.4,12.0,9.8,5.4,1.5,1.0,13.9,14.0,1.4,1.1,2.4,0.115,4,80
jamil-wilson-1,Jamil Wilson,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,104,2014,32,32,28.9,4.3,9.9,3.3,6.9,1.0,3.1,2.2,3.3,1.4,4.5,5.9,2.6,0.6,0.5,1.9,2.9,11.7,6.61,16.3,0.509,0.478,0.308,0.33299999999999996,368.0,5.8,18.3,12.1,19.3,1.2,2.1,14.0,23.8,1.3,1.5,2.7,0.11800000000000001,4,80
kadeem-batts-1,Kadeem Batts,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,111,2014,35,35,30.6,4.2,9.7,4.1,9.3,0.1,0.4,3.7,5.0,3.1,4.3,7.4,1.2,0.3,0.8,1.7,3.5,12.3,7.85,17.4,0.508,0.441,0.044000000000000004,0.516,435.0,12.0,16.8,14.4,9.0,0.6,2.5,12.3,23.4,2.1,1.2,3.3,0.12300000000000001,4,80
taylor-braun-1,Taylor Braun,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201,95,2014,32,31,34.0,5.3,11.3,4.0,8.2,1.3,3.1,5.7,7.3,0.6,4.8,5.5,3.8,1.5,0.2,2.0,2.1,17.6,-0.02,26.7,0.598,0.528,0.27399999999999997,0.645,565.0,2.5,17.7,10.5,21.5,2.8,0.7,11.8,26.8,4.4,1.7,6.0,0.222,4,80
sampson-carter-1,Sampson Carter,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,99,2014,33,33,27.9,3.5,8.3,2.4,5.3,1.1,3.0,2.4,3.5,1.4,3.4,4.8,1.2,0.5,0.4,1.8,2.3,10.4,6.0,12.6,0.521,0.478,0.364,0.415,324.0,5.6,12.9,9.4,7.8,1.0,1.3,15.2,20.1,0.9,1.3,2.3,0.099,4,80
kyle-casey-1,Kyle Casey,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,102,2014,32,32,22.0,3.7,7.9,3.4,7.1,0.2,0.8,2.1,3.1,1.3,4.3,5.6,1.3,0.7,1.2,1.4,3.4,9.7,-0.47,19.7,0.512,0.474,0.102,0.39399999999999996,298.0,7.4,23.7,15.8,13.6,1.9,5.9,13.2,26.3,1.0,1.9,3.0,0.16899999999999998,4,80
justin-cobbs-1,Justin Cobbs,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190,86,2014,35,34,34.5,5.3,11.3,4.4,8.6,0.9,2.7,4.1,5.0,0.5,2.4,2.9,5.8,0.8,0.1,2.4,1.8,15.6,7.44,20.2,0.568,0.506,0.242,0.441,575.0,1.7,7.8,4.9,34.0,1.4,0.2,15.0,24.5,3.3,1.1,4.4,0.145,4,80
drew-crawford-1,Drew Crawford,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,97,2014,32,32,36.6,5.3,13.0,3.7,8.3,1.6,4.8,3.6,4.6,1.3,5.2,6.4,2.2,0.6,0.8,2.2,2.3,15.7,8.57,17.3,0.516,0.465,0.36700000000000005,0.35,480.0,4.1,15.8,10.1,17.1,1.0,2.3,12.4,27.2,1.3,1.9,3.2,0.109,4,80
josh-davis-6,Josh Davis,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,97,2014,34,34,30.6,3.1,6.8,3.1,6.8,0.0,0.0,1.5,3.2,3.4,6.7,10.1,0.9,1.0,0.5,1.4,2.0,7.7,4.86,16.4,0.462,0.455,0.0,0.46799999999999997,292.0,12.5,25.0,18.7,5.6,2.1,1.7,14.3,16.4,0.9,3.2,4.1,0.157,4,80
luke-hancock-1,Luke Hancock,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,90,2014,36,21,23.9,3.4,8.4,1.6,3.0,1.9,5.5,3.5,4.2,0.6,2.0,2.6,2.2,1.0,0.2,1.5,2.6,12.3,4.8,20.4,0.5870000000000001,0.52,0.648,0.5,415.0,2.8,9.5,6.1,16.2,2.4,0.9,12.3,24.1,2.9,2.1,4.9,0.228,4,80
marshall-henderson-1,Marshall Henderson,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188,80,2014,30,22,31.1,5.7,16.2,1.4,3.7,4.3,12.6,3.3,4.0,0.3,1.6,1.9,2.0,1.5,0.1,1.8,1.7,19.0,5.36,19.5,0.525,0.486,0.774,0.24600000000000002,499.0,1.0,5.6,3.3,14.8,2.8,0.2,9.2,31.2,2.2,0.9,3.1,0.131,4,80
brady-heslip-1,Brady Heslip,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,81,2014,38,19,27.4,3.5,7.8,0.4,1.1,3.1,6.7,1.6,2.0,0.3,1.0,1.3,0.9,0.5,0.0,0.4,1.2,11.7,10.11,18.3,0.672,0.6509999999999999,0.861,0.258,351.0,1.3,4.0,2.7,6.4,1.2,0.0,4.1,17.0,3.9,0.6,4.5,0.171,4,80
raphiael-putney-1,Raphiael Putney,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,83,2014,33,32,24.2,3.4,7.5,2.4,4.5,0.9,2.9,1.2,1.6,1.1,4.3,5.4,1.5,0.7,1.2,1.7,2.7,8.8,6.0,15.3,0.539,0.514,0.39399999999999996,0.21100000000000002,276.0,5.1,18.7,12.1,11.2,1.5,4.5,17.4,19.6,0.8,1.6,2.3,0.11699999999999999,4,80
akeem-richmond-1,Akeem Richmond,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,81,2014,34,34,35.3,5.3,13.3,0.8,1.7,4.6,11.5,2.8,3.3,0.6,2.2,2.8,1.6,1.3,0.0,1.7,1.2,18.0,-2.41,19.7,0.607,0.573,0.8690000000000001,0.248,520.0,2.0,7.1,4.6,10.1,2.3,0.1,10.2,24.4,3.4,0.9,4.3,0.14300000000000002,4,80
roscoe-smith-1,Roscoe Smith,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,97,2014,31,30,29.2,4.2,7.8,4.1,7.5,0.1,0.3,2.7,4.1,3.5,7.4,10.9,0.5,0.3,0.7,1.3,2.3,11.1,2.76,21.6,0.568,0.535,0.040999999999999995,0.519,341.0,13.2,25.7,19.7,3.9,0.6,2.2,11.4,19.1,2.2,2.0,4.2,0.185,4,80
chris-udofia-1,Chris Udofia,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,90,2014,31,31,34.4,4.4,8.9,4.0,7.1,0.4,1.8,3.0,5.1,1.8,3.5,5.4,3.9,1.5,2.3,1.8,3.4,12.3,-0.42,22.9,0.542,0.52,0.19899999999999998,0.5760000000000001,428.0,7.4,14.8,11.0,26.3,2.9,8.1,13.5,23.0,2.7,1.5,4.2,0.158,4,80
jordan-vandenberg-1,Jordan Vandenberg,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,119,2014,32,32,22.3,2.1,3.1,2.1,3.1,0.0,0.0,0.4,0.7,1.8,2.9,4.7,1.0,0.3,1.4,0.6,3.2,4.6,7.44,15.9,0.667,0.68,0.0,0.23,160.0,9.3,15.0,12.2,7.8,0.8,6.6,14.6,9.5,1.4,0.9,2.3,0.129,4,80
talib-zanna-1,Talib Zanna,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,104,2014,35,35,30.3,4.6,7.8,4.6,7.7,0.0,0.1,3.8,5.7,3.3,5.3,8.6,0.5,0.6,0.8,1.5,2.6,13.0,7.54,23.6,0.616,0.586,0.006999999999999999,0.736,425.0,13.7,21.1,17.5,3.9,1.3,3.2,12.8,21.4,3.2,2.1,5.4,0.203,4,80
karl-anthony-towns-1,Karl-Anthony Towns,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,113,2015,39,39,21.1,3.7,6.6,3.7,6.4,0.1,0.2,2.8,3.4,2.4,4.3,6.7,1.1,0.5,2.3,1.4,2.9,10.3,8.67,31.4,0.627,0.57,0.031,0.523,391.0,14.2,22.3,18.5,11.6,1.4,11.5,14.2,23.7,3.5,2.9,6.4,0.311,0,1
jahlil-okafor-1,Jahlil Okafor,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,122,2015,38,38,30.1,7.3,11.1,7.3,11.1,0.0,0.0,2.6,5.1,3.5,4.9,8.5,1.3,0.8,1.4,2.5,2.1,17.3,9.87,30.7,0.6409999999999999,0.664,0.0,0.462,609.0,14.8,18.2,16.6,9.4,1.5,4.5,15.6,27.6,4.5,2.2,6.7,0.235,0,3
willie-cauley-stein-1,Willie Cauley-Stein,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,213,108,2015,39,38,25.9,3.5,6.1,3.5,6.1,0.0,0.0,2.0,3.3,2.3,4.2,6.4,1.0,1.2,1.7,1.2,2.0,8.9,8.67,23.8,0.588,0.5720000000000001,0.0,0.542,344.0,11.1,17.3,14.5,7.4,2.9,7.1,13.9,17.8,2.6,3.4,6.0,0.239,0,6
stanley-johnson-1,Stanley Johnson,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198,102,2015,38,37,28.4,4.6,10.3,3.4,7.2,1.1,3.1,3.5,4.7,2.0,4.5,6.5,1.7,1.5,0.4,2.2,2.6,13.8,7.41,22.5,0.551,0.501,0.297,0.456,509.0,8.9,19.1,14.1,11.6,3.2,1.6,14.7,26.6,2.8,2.9,5.7,0.212,0,8
frank-kaminsky-1,Frank Kaminsky,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,109,2015,39,39,33.6,6.8,12.5,5.8,9.9,1.1,2.6,4.0,5.1,1.5,6.7,8.2,2.6,0.8,1.5,1.6,1.7,18.8,10.29,34.4,0.628,0.59,0.207,0.41,691.0,6.0,25.7,16.1,18.4,1.7,4.5,9.8,28.6,6.9,2.9,9.8,0.299,0,9
